split_level,repeat,split_role,sample_id,group_id,Folder,File,SMILES
training_only_within_group_selection,1,train,Group 11/124.log,Group 11,Group 11,124.log,CC(C1=CC2=C(OCC3=CN(CCOC(C(SC(C=C4C(C)(C)C)=C5O)=C6)=C(C=C6C(C)(C)C)SC7=C(O)C(SC(C=C(C=C8SC5=C4)C(C)(C)C)=C8O)=CC(C(C)(C)C)=C7)N=N3)C(SC9=CC(C(C)(C)C)=CC(SC%10=CC(C(C)(C)C)=CC(SC%11=CC(C(C)(C)C)=CC(S2)=C%11OCC%12=CN(CCOC%13=C(SC%14=C%15)C=C(C(C)(C)C)C=C%13SC%16=CC(C(C)(C)C)=CC(SC%17=CC(C(C)(C)C)=CC(SC(C=C%15C(C)(C)C)=C%14O)=C%17O)=C%16O)N=N%12)=C%10OCC%18=CN(CCOC%19=C(C=C(C=C%19SC%20=C%21)C(C)(C)C)SC%22=CC(C(C)(C)C)=CC(SC%23=C(O)C(SC(C=C%21C(C)(C)C)=C%20O)=CC(C(C)(C)C)=C%23)=C%22O)N=N%18)=C9OCC%24=CN(CCOC%25=C(SC(C=C%26C(C)(C)C)=C%27O)C=C(C(C)(C)C)C=C%25SC%28=C(O)C(SC%29=CC(C(C)(C)C)=CC(SC%27=C%26)=C%29O)=CC(C(C)(C)C)=C%28)N=N%24)=C1)(C)C
training_only_within_group_selection,1,train,Group 11/125.log,Group 11,Group 11,125.log,CC(C1=CC2=C(OCC3=CN(CCCOC(C(SC(C=C4C(C)(C)C)=C5O)=C6)=C(C=C6C(C)(C)C)SC7=C(O)C(SC(C=C(C=C8SC5=C4)C(C)(C)C)=C8O)=CC(C(C)(C)C)=C7)N=N3)C(SC9=CC(C(C)(C)C)=CC(SC%10=CC(C(C)(C)C)=CC(SC%11=CC(C(C)(C)C)=CC(S2)=C%11OCC%12=CN(CCCOC%13=C(SC%14=C%15)C=C(C(C)(C)C)C=C%13SC%16=CC(C(C)(C)C)=CC(SC%17=CC(C(C)(C)C)=CC(SC(C=C%15C(C)(C)C)=C%14O)=C%17O)=C%16O)N=N%12)=C%10OCC%18=CN(CCCOC%19=C(C=C(C=C%19SC%20=C%21)C(C)(C)C)SC%22=CC(C(C)(C)C)=CC(SC%23=C(O)C(SC(C=C%21C(C)(C)C)=C%20O)=CC(C(C)(C)C)=C%23)=C%22O)N=N%18)=C9OCC%24=CN(CCCOC%25=C(SC(C=C%26C(C)(C)C)=C%27O)C=C(C(C)(C)C)C=C%25SC%28=C(O)C(SC%29=CC(C(C)(C)C)=CC(SC%27=C%26)=C%29O)=CC(C(C)(C)C)=C%28)N=N%24)=C1)(C)C
training_only_within_group_selection,1,train,Group 11/126.log,Group 11,Group 11,126.log,CC(C1=CC(SC2=C(O)C(SC(C=C(C=C3SC4=C5)C(C)(C)C)=C3O)=CC(C(C)(C)C)=C2)=C(OCCN6N=NC(CCOC(C(SC7=CC(C(C)(C)C)=CC(SC8=CC(C(C)(C)C)=CC(S9)=C8OCCC%10=CN(CCOC%11=C(C=C(C=C%11SC%12=C%13)C(C)(C)C)SC%14=CC(C(C)(C)C)=CC(SC%15=C(O)C(SC(C=C%13C(C)(C)C)=C%12O)=CC(C(C)(C)C)=C%15)=C%14O)N=N%10)=C7OCCC%16=CN(CCOC%17=C(SC(C=C%18C(C)(C)C)=C%19O)C=C(C(C)(C)C)C=C%17SC%20=C(O)C(SC%21=CC(C(C)(C)C)=CC(SC%19=C%18)=C%21O)=CC(C(C)(C)C)=C%20)N=N%16)=CC(C(C)(C)C)=C%22)=C%22SC%23=C(C9=CC(C(C)(C)C)=C%23)OCCC%24=CN(CCOC%25=C(SC%26=C%27)C=C(C(C)(C)C)C=C%25SC%28=CC(C(C)(C)C)=CC(SC%29=CC(C(C)(C)C)=CC(SC(C=C%27C(C)(C)C)=C%26O)=C%29O)=C%28O)N=N%24)=C6)C(SC(C=C5C(C)(C)C)=C4O)=C1)(C)C
training_only_within_group_selection,1,train,Group 11/127.log,Group 11,Group 11,127.log,OC1=C(SC2=C3)C=C(C(C)(C)C)C=C1SC4=CC(C(C)(C)C)=CC(SC5=CC(C(C)(C)C)=CC(SC(C=C3C(C)(C)C)=C2O)=C5OCCCN(N=N6)C=C6CCOC7=C(SC8=CC(C(C)(C)C)=CC(SC9=CC(C(C)(C)C)=CC(S%10)=C9OCCC%11=CN(CCCOC%12=C(SC%13=C%14)C=C(C(C)(C)C)C=C%12SC%15=CC(C(C)(C)C)=CC(SC%16=CC(C(C)(C)C)=CC(SC(C=C%14C(C)(C)C)=C%13O)=C%16O)=C%15O)N=N%11)=C8OCCC%17=CN(CCCOC%18=C(C=C(C=C%18SC%19=C%20)C(C)(C)C)SC%21=CC(C(C)(C)C)=CC(SC%22=C(O)C(SC(C=C%20C(C)(C)C)=C%19O)=CC(C(C)(C)C)=C%22)=C%21O)N=N%17)C=C(C(C)(C)C)C=C7SC%23=CC(C(C)(C)C)=CC%10=C%23OCCC%24=CN(CCCOC%25=C(C=C%26C(C)(C)C)SC%27=C(O)C(SC%28=C(O)C(SC%29=CC(C(C)(C)C)=CC(SC%25=C%26)=C%29O)=CC(C(C)(C)C)=C%28)=CC(C(C)(C)C)=C%27)N=N%24)=C4O
training_only_within_group_selection,1,train,Group 11/128.log,Group 11,Group 11,128.log,CC(C1=CC2=C(OCCCC3=CN(CCOC4=C(C=C5C(C)(C)C)SC6=C(O)C(SC7=C(O)C(SC8=CC(C(C)(C)C)=CC(SC4=C5)=C8O)=CC(C(C)(C)C)=C7)=CC(C(C)(C)C)=C6)N=N3)C(SC9=CC(C(C)(C)C)=CC(SC%10=CC(C(C)(C)C)=CC(SC%11=CC(C(C)(C)C)=CC(S2)=C%11OCCCC%12=CN(CCOC%13=C(SC%14=C%15)C=C(C(C)(C)C)C=C%13SC%16=CC(C(C)(C)C)=CC(SC%17=CC(C(C)(C)C)=CC(SC(C=C%15C(C)(C)C)=C%14O)=C%17O)=C%16O)N=N%12)=C%10OCCCC%18=CN(CCOC%19=C(C=C(C=C%19SC%20=C%21)C(C)(C)C)SC%22=CC(C(C)(C)C)=CC(SC%23=C(O)C(SC(C=C%21C(C)(C)C)=C%20O)=CC(C(C)(C)C)=C%23)=C%22O)N=N%18)=C9OCCCC%24=CN(CCOC%25=C(SC(C=C%26C(C)(C)C)=C%27O)C=C(C(C)(C)C)C=C%25SC%28=C(O)C(SC%29=CC(C(C)(C)C)=CC(SC%27=C%26)=C%29O)=CC(C(C)(C)C)=C%28)N=N%24)=C1)(C)C
training_only_within_group_selection,1,train,Group 11/134.log,Group 11,Group 11,134.log,OC1=C(SC2=C3)C=C(C(C)(C)C)C=C1SC4=CC(C(C)(C)C)=CC(SC5=CC(C(C)(C)C)=CC(SC(C=C3C(C)(C)C)=C2O)=C5OCCCC(N=N6)=CN6CCOC7=C(SC8=CC(C(C)(C)C)=CC(SC9=CC(C(C)(C)C)=CC(S%10)=C9OCCN%11N=NC(CCCOC%12=C(SC%13=C%14)C=C(C(C)(C)C)C=C%12SC%15=CC(C(C)(C)C)=CC(SC%16=CC(C(C)(C)C)=CC(SC(C=C%14C(C)(C)C)=C%13O)=C%16O)=C%15O)=C%11)=C8OCCN%17C=C(CCCOC%18=C(C=C(C=C%18SC%19=C%20)C(C)(C)C)SC%21=CC(C(C)(C)C)=CC(SC%22=C(O)C(SC(C=C%20C(C)(C)C)=C%19O)=CC(C(C)(C)C)=C%22)=C%21O)N=N%17)C=C(C(C)(C)C)C=C7SC%23=CC(C(C)(C)C)=CC%10=C%23OCCN%24N=NC(CCCOC%25=C(C=C%26C(C)(C)C)SC%27=C(O)C(SC%28=C(O)C(SC%29=CC(C(C)(C)C)=CC(SC%25=C%26)=C%29O)=CC(C(C)(C)C)=C%28)=CC(C(C)(C)C)=C%27)=C%24)=C4O
training_only_within_group_selection,1,train,Group 11/136.log,Group 11,Group 11,136.log,CC(C1=CC2=C(OCCCN3C=C(COC4=C(C=C5C(C)(C)C)SC6=C(O)C(SC7=C(O)C(SC8=CC(C(C)(C)C)=CC(SC4=C5)=C8O)=CC(C(C)(C)C)=C7)=CC(C(C)(C)C)=C6)N=N3)C(SC9=CC(C(C)(C)C)=CC(SC%10=CC(C(C)(C)C)=CC(SC%11=CC(C(C)(C)C)=CC(S2)=C%11OCCCN%12C=C(COC%13=C(SC%14=C%15)C=C(C(C)(C)C)C=C%13SC%16=CC(C(C)(C)C)=CC(SC%17=CC(C(C)(C)C)=CC(SC(C=C%15C(C)(C)C)=C%14O)=C%17O)=C%16O)N=N%12)=C%10OCCCN%18N=NC(COC%19=C(C=C(C=C%19SC%20=C%21)C(C)(C)C)SC%22=CC(C(C)(C)C)=CC(SC%23=C(O)C(SC(C=C%21C(C)(C)C)=C%20O)=CC(C(C)(C)C)=C%23)=C%22O)=C%18)=C9OCCCN%24N=NC(COC%25=C(SC(C=C%26C(C)(C)C)=C%27O)C=C(C(C)(C)C)C=C%25SC%28=C(O)C(SC%29=CC(C(C)(C)C)=CC(SC%27=C%26)=C%29O)=CC(C(C)(C)C)=C%28)=C%24)=C1)(C)C
training_only_within_group_selection,1,train,Group 11/137.log,Group 11,Group 11,137.log,CC(C1=CC2=C(OCCCN3C=C(CCOC4=C(C=C5C(C)(C)C)SC6=C(O)C(SC7=C(O)C(SC8=CC(C(C)(C)C)=CC(SC4=C5)=C8O)=CC(C(C)(C)C)=C7)=CC(C(C)(C)C)=C6)N=N3)C(SC9=CC(C(C)(C)C)=CC(SC%10=CC(C(C)(C)C)=CC(SC%11=CC(C(C)(C)C)=CC(S2)=C%11OCCCN%12C=C(CCOC%13=C(SC%14=C%15)C=C(C(C)(C)C)C=C%13SC%16=CC(C(C)(C)C)=CC(SC%17=CC(C(C)(C)C)=CC(SC(C=C%15C(C)(C)C)=C%14O)=C%17O)=C%16O)N=N%12)=C%10OCCCN%18N=NC(CCOC%19=C(C=C(C=C%19SC%20=C%21)C(C)(C)C)SC%22=CC(C(C)(C)C)=CC(SC%23=C(O)C(SC(C=C%21C(C)(C)C)=C%20O)=CC(C(C)(C)C)=C%23)=C%22O)=C%18)=C9OCCCN%24N=NC(CCOC%25=C(SC(C=C%26C(C)(C)C)=C%27O)C=C(C(C)(C)C)C=C%25SC%28=C(O)C(SC%29=CC(C(C)(C)C)=CC(SC%27=C%26)=C%29O)=CC(C(C)(C)C)=C%28)=C%24)=C1)(C)C
training_only_within_group_selection,1,train,Group 11/138.log,Group 11,Group 11,138.log,CC(C1=CC2=C(OCCCN3C=C(CCCOC4=C(C=C5C(C)(C)C)SC6=C(O)C(SC7=C(O)C(SC8=CC(C(C)(C)C)=CC(SC4=C5)=C8O)=CC(C(C)(C)C)=C7)=CC(C(C)(C)C)=C6)N=N3)C(SC9=CC(C(C)(C)C)=CC(SC%10=CC(C(C)(C)C)=CC(SC%11=CC(C(C)(C)C)=CC(S2)=C%11OCCCN%12C=C(CCCOC%13=C(SC%14=C%15)C=C(C(C)(C)C)C=C%13SC%16=CC(C(C)(C)C)=CC(SC%17=CC(C(C)(C)C)=CC(SC(C=C%15C(C)(C)C)=C%14O)=C%17O)=C%16O)N=N%12)=C%10OCCCN%18N=NC(CCCOC%19=C(C=C(C=C%19SC%20=C%21)C(C)(C)C)SC%22=CC(C(C)(C)C)=CC(SC%23=C(O)C(SC(C=C%21C(C)(C)C)=C%20O)=CC(C(C)(C)C)=C%23)=C%22O)=C%18)=C9OCCCN%24N=NC(CCCOC%25=C(SC(C=C%26C(C)(C)C)=C%27O)C=C(C(C)(C)C)C=C%25SC%28=C(O)C(SC%29=CC(C(C)(C)C)=CC(SC%27=C%26)=C%29O)=CC(C(C)(C)C)=C%28)=C%24)=C1)(C)C
training_only_within_group_selection,1,train,Group 11/141.log,Group 11,Group 11,141.log,CC(C1=CC2=C(OCCCCN3N=NC(CCOC(C(SC(C=C4C(C)(C)C)=C5O)=C6)=C(C=C6C(C)(C)C)SC7=C(O)C(SC(C=C(C=C8SC5=C4)C(C)(C)C)=C8O)=CC(C(C)(C)C)=C7)=C3)C(SC9=CC(C(C)(C)C)=CC(SC%10=CC(C(C)(C)C)=CC(SC%11=CC(C(C)(C)C)=CC(S2)=C%11OCCCCN%12N=NC(CCOC%13=C(SC%14=C%15)C=C(C(C)(C)C)C=C%13SC%16=CC(C(C)(C)C)=CC(SC%17=CC(C(C)(C)C)=CC(SC(C=C%15C(C)(C)C)=C%14O)=C%17O)=C%16O)=C%12)=C%10OCCCCN%18C=C(CCOC%19=C(C=C(C=C%19SC%20=C%21)C(C)(C)C)SC%22=CC(C(C)(C)C)=CC(SC%23=C(O)C(SC(C=C%21C(C)(C)C)=C%20O)=CC(C(C)(C)C)=C%23)=C%22O)N=N%18)=C9OCCCCN%24C=C(CCOC%25=C(SC(C=C%26C(C)(C)C)=C%27O)C=C(C(C)(C)C)C=C%25SC%28=C(O)C(SC%29=CC(C(C)(C)C)=CC(SC%27=C%26)=C%29O)=CC(C(C)(C)C)=C%28)N=N%24)=C1)(C)C
training_only_within_group_selection,1,train,Group 11/142.log,Group 11,Group 11,142.log,CC(C1=CC2=C(OCCCCN3N=NC(CCCOC(C(SC(C=C4C(C)(C)C)=C5O)=C6)=C(C=C6C(C)(C)C)SC7=C(O)C(SC(C=C(C=C8SC5=C4)C(C)(C)C)=C8O)=CC(C(C)(C)C)=C7)=C3)C(SC9=CC(C(C)(C)C)=CC(SC%10=CC(C(C)(C)C)=CC(SC%11=CC(C(C)(C)C)=CC(S2)=C%11OCCCCN%12N=NC(CCCOC%13=C(SC%14=C%15)C=C(C(C)(C)C)C=C%13SC%16=CC(C(C)(C)C)=CC(SC%17=CC(C(C)(C)C)=CC(SC(C=C%15C(C)(C)C)=C%14O)=C%17O)=C%16O)=C%12)=C%10OCCCCN%18C=C(CCCOC%19=C(C=C(C=C%19SC%20=C%21)C(C)(C)C)SC%22=CC(C(C)(C)C)=CC(SC%23=C(O)C(SC(C=C%21C(C)(C)C)=C%20O)=CC(C(C)(C)C)=C%23)=C%22O)N=N%18)=C9OCCCCN%24C=C(CCCOC%25=C(SC(C=C%26C(C)(C)C)=C%27O)C=C(C(C)(C)C)C=C%25SC%28=C(O)C(SC%29=CC(C(C)(C)C)=CC(SC%27=C%26)=C%29O)=CC(C(C)(C)C)=C%28)N=N%24)=C1)(C)C
training_only_within_group_selection,1,train,Group 11/144.log,Group 11,Group 11,144.log,CC(C1=CC2=C(OCCCCCN3N=NC(COC(C(SC(C=C4C(C)(C)C)=C5O)=C6)=C(C=C6C(C)(C)C)SC7=C(O)C(SC(C=C(C=C8SC5=C4)C(C)(C)C)=C8O)=CC(C(C)(C)C)=C7)=C3)C(SC9=CC(C(C)(C)C)=CC(SC%10=CC(C(C)(C)C)=CC(SC%11=CC(C(C)(C)C)=CC(S2)=C%11OCCCCCN%12N=NC(COC%13=C(SC%14=C%15)C=C(C(C)(C)C)C=C%13SC%16=CC(C(C)(C)C)=CC(SC%17=CC(C(C)(C)C)=CC(SC(C=C%15C(C)(C)C)=C%14O)=C%17O)=C%16O)=C%12)=C%10OCCCCCN%18C=C(COC%19=C(C=C(C=C%19SC%20=C%21)C(C)(C)C)SC%22=CC(C(C)(C)C)=CC(SC%23=C(O)C(SC(C=C%21C(C)(C)C)=C%20O)=CC(C(C)(C)C)=C%23)=C%22O)N=N%18)=C9OCCCCCN%24C=C(COC%25=C(SC(C=C%26C(C)(C)C)=C%27O)C=C(C(C)(C)C)C=C%25SC%28=C(O)C(SC%29=CC(C(C)(C)C)=CC(SC%27=C%26)=C%29O)=CC(C(C)(C)C)=C%28)N=N%24)=C1)(C)C
training_only_within_group_selection,1,train,Group 11/145.log,Group 11,Group 11,145.log,CC(C1=CC2=C(OCCCCCN3N=NC(CCOC4=C(C=C5C(C)(C)C)SC6=C(O)C(SC7=C(O)C(SC8=CC(C(C)(C)C)=CC(SC4=C5)=C8O)=CC(C(C)(C)C)=C7)=CC(C(C)(C)C)=C6)=C3)C(SC9=CC(C(C)(C)C)=CC(SC%10=CC(C(C)(C)C)=CC(SC%11=CC(C(C)(C)C)=CC(S2)=C%11OCCCCCN%12N=NC(CCOC%13=C(SC%14=C%15)C=C(C(C)(C)C)C=C%13SC%16=CC(C(C)(C)C)=CC(SC%17=CC(C(C)(C)C)=CC(SC(C=C%15C(C)(C)C)=C%14O)=C%17O)=C%16O)=C%12)=C%10OCCCCCN%18C=C(CCOC%19=C(C=C(C=C%19SC%20=C%21)C(C)(C)C)SC%22=CC(C(C)(C)C)=CC(SC%23=C(O)C(SC(C=C%21C(C)(C)C)=C%20O)=CC(C(C)(C)C)=C%23)=C%22O)N=N%18)=C9OCCCCCN%24C=C(CCOC%25=C(SC(C=C%26C(C)(C)C)=C%27O)C=C(C(C)(C)C)C=C%25SC%28=C(O)C(SC%29=CC(C(C)(C)C)=CC(SC%27=C%26)=C%29O)=CC(C(C)(C)C)=C%28)N=N%24)=C1)(C)C
training_only_within_group_selection,1,train,Group 11/146.log,Group 11,Group 11,146.log,CC(C1=CC2=C(OCCCCCN3N=NC(CCCOC4=C(C=C5C(C)(C)C)SC6=C(O)C(SC7=C(O)C(SC8=CC(C(C)(C)C)=CC(SC4=C5)=C8O)=CC(C(C)(C)C)=C7)=CC(C(C)(C)C)=C6)=C3)C(SC9=CC(C(C)(C)C)=CC(SC%10=CC(C(C)(C)C)=CC(SC%11=CC(C(C)(C)C)=CC(S2)=C%11OCCCCCN%12N=NC(CCCOC%13=C(SC%14=C%15)C=C(C(C)(C)C)C=C%13SC%16=CC(C(C)(C)C)=CC(SC%17=CC(C(C)(C)C)=CC(SC(C=C%15C(C)(C)C)=C%14O)=C%17O)=C%16O)=C%12)=C%10OCCCCCN%18C=C(CCCOC%19=C(C=C(C=C%19SC%20=C%21)C(C)(C)C)SC%22=CC(C(C)(C)C)=CC(SC%23=C(O)C(SC(C=C%21C(C)(C)C)=C%20O)=CC(C(C)(C)C)=C%23)=C%22O)N=N%18)=C9OCCCCCN%24C=C(CCCOC%25=C(SC(C=C%26C(C)(C)C)=C%27O)C=C(C(C)(C)C)C=C%25SC%28=C(O)C(SC%29=CC(C(C)(C)C)=CC(SC%27=C%26)=C%29O)=CC(C(C)(C)C)=C%28)N=N%24)=C1)(C)C
training_only_within_group_selection,1,train,Group 12/148.log,Group 12,Group 12,148.log,OCC(N=N1)=CN1C2=CC(C3=NC=CC=C3)=NC(C4=CC=CC=N4)=C2
training_only_within_group_selection,1,train,Group 12/149.log,Group 12,Group 12,149.log,CCCCCCC(N=N1)=CN1C2=CC(C3=NC=CC=C3)=NC(C4=CC=CC=N4)=C2
training_only_within_group_selection,1,train,Group 12/151.log,Group 12,Group 12,151.log,OC1=C(SC2=C(C(SC3=C(O)C(SC4=CC(C(C)(C)C)=CC(SC1=C5)=C4OCCCC6=CN(C7=CC(C8=NC=CC=C8)=NC(C9=CC=CC=N9)=C7)N=N6)=CC(C(C)(C)C)=C3)=CC(C(C)(C)C)=C2)OCCCC%10=CN(C%11=CC(C%12=NC=CC=C%12)=NC(C%13=CC=CC=N%13)=C%11)N=N%10)C=C5C(C)(C)C
training_only_within_group_selection,1,train,Group 12/152.log,Group 12,Group 12,152.log,OC1=C(SC2=C(C(SC3=C(O)C(SC4=CC(C(C)(C)C)=CC(SC1=C5)=C4OCCCCC6=CN(C7=CC(C8=NC=CC=C8)=NC(C9=CC=CC=N9)=C7)N=N6)=CC(C(C)(C)C)=C3)=CC(C(C)(C)C)=C2)OCCCCC%10=CN(C%11=CC(C%12=NC=CC=C%12)=NC(C%13=CC=CC=N%13)=C%11)N=N%10)C=C5C(C)(C)C
training_only_within_group_selection,1,train,Group 12/154.log,Group 12,Group 12,154.log,CC(C1=CC2=C(OCCCCCCCCCCCC)C(SC3=CC(C(C)(C)C)=CC(SC4=CC(C(C)(C)C)=CC(SC5=CC(C(C)(C)C)=CC(S2)=C5OCCC6=CN(C7=CC(C8=NC=CC=C8)=NC(C9=CC=CC=N9)=C7)N=N6)=C4OCCCCCCCCCCCC)=C3OCCC%10=CN(C%11=CC(C%12=NC=CC=C%12)=NC(C%13=CC=CC=N%13)=C%11)N=N%10)=C1)(C)C
training_only_within_group_selection,1,train,Group 12/157.log,Group 12,Group 12,157.log,CC(C1=CC2=C(OCCCCC3=CN(C4=CC(C5=NC=CC=C5)=NC(C6=CC=CC=N6)=C4)N=N3)C(SC7=CC(C(C)(C)C)=CC(SC8=CC(C(C)(C)C)=CC(SC9=CC(C(C)(C)C)=CC(S2)=C9OCCCCC%10=CN(C%11=CC(C%12=NC=CC=C%12)=NC(C%13=CC=CC=N%13)=C%11)N=N%10)=C8OCCCCC%14=CN(C%15=CC(C%16=NC=CC=C%16)=NC(C%17=CC=CC=N%17)=C%15)N=N%14)=C7OCCCCC%18=CN(C%19=CC(C%20=NC=CC=C%20)=NC(C%21=CC=CC=N%21)=C%19)N=N%18)=C1)(C)C
training_only_within_group_selection,1,train,Group 13/158.log,Group 13,Group 13,158.log,CC(C1=CC2=C(OCCOCCO)C(SC3=CC(C(C)(C)C)=CC(SC4=CC(C(C)(C)C)=CC(SC5=CC(C(C)(C)C)=CC(S2)=C5OCCOCCO)=C4OCCOCCO)=C3OCCOCCO)=C1)(C)C
training_only_within_group_selection,1,train,Group 13/159.log,Group 13,Group 13,159.log,CC(C1=CC2=C(OCCOCCO)C(SC3=CC(C(C)(C)C)=CC(SC4=CC(C(C)(C)C)=CC(SC5=CC(C(C)(C)C)=CC(S2)=C5OCCBr)=C4OCCOCCO)=C3OCCBr)=C1)(C)C
training_only_within_group_selection,1,train,Group 13/160.log,Group 13,Group 13,160.log,OC1=C2C=C(C(C)(C)C)C=C1SC3=C(OCCOCCOC4=C(S2)C=C5C(C)(C)C)C(SC6=CC(C(C)(C)C)=CC(SC4=C5)=C6O)=CC(C(C)(C)C)=C3
training_only_within_group_selection,1,train,Group 13/164.log,Group 13,Group 13,164.log,O=[N+](C1=CC(S2)=C3OCCOCCOCCOCCOC4=C5SC6=C(C2=CC([N+]([O-])=O)=C6)OCCOCCOCCOCCOC7=C(SC3=C1)C=C([N+]([O-])=O)C=C7SC4=CC([N+]([O-])=O)=C5)[O-]
training_only_within_group_selection,1,train,Group 13/165.log,Group 13,Group 13,165.log,CC(C1=CC2=C(OCCOCCOC3=C(SC4=CC(C(C)(C)C)=CC(S2)=C4OCCBr)C=C(C(C)(C)C)C=C3S5)C(SC6=CC(C(C)(C)C)=CC5=C6OCCBr)=C1)(C)C
training_only_within_group_selection,1,train,Group 13/166.log,Group 13,Group 13,166.log,CC(C1=CC2=C(OCCOCCOC3=C(SC4=CC(C(C)(C)C)=CC(S2)=C4OCCCBr)C=C(C(C)(C)C)C=C3S5)C(SC6=CC(C(C)(C)C)=CC5=C6OCCCBr)=C1)(C)C
training_only_within_group_selection,1,train,Group 13/168.log,Group 13,Group 13,168.log,CC(C1=CC2=C(OCCOCCOCCOC3=C(SC4=CC(C(C)(C)C)=CC(S2)=C4OCCCBr)C=C(C(C)(C)C)C=C3S5)C(SC6=CC(C(C)(C)C)=CC5=C6OCCCBr)=C1)(C)C
training_only_within_group_selection,1,train,Group 13/169.log,Group 13,Group 13,169.log,CC(C1=CC2=C(OCCOCCOCCOCCOC3=C(SC4=CC(C(C)(C)C)=CC(S2)=C4OCCCBr)C=C(C(C)(C)C)C=C3S5)C(SC6=CC(C(C)(C)C)=CC5=C6OCCCBr)=C1)(C)C
training_only_within_group_selection,1,train,Group 13/170.log,Group 13,Group 13,170.log,CC(C1=CC2=C(OCCOCCOCCOCCOCCOC3=C(SC4=CC(C(C)(C)C)=CC(S2)=C4OCCBr)C=C(C(C)(C)C)C=C3S5)C(SC6=CC(C(C)(C)C)=CC5=C6OCCBr)=C1)(C)C
training_only_within_group_selection,1,train,Group 13/172.log,Group 13,Group 13,172.log,CC(C1=CC2=C(OCCOCCOCCOCCOCCOCCOC3=C(SC4=CC(C(C)(C)C)=CC(S2)=C4OCCBr)C=C(C(C)(C)C)C=C3S5)C(SC6=CC(C(C)(C)C)=CC5=C6OCCBr)=C1)(C)C
training_only_within_group_selection,1,train,Group 13/175.log,Group 13,Group 13,175.log,CC(C1=CC2=C(OCCOCCOCCOC3=C(SC4=CC(C(C)(C)C)=CC(S2)=C4OCCCCCCCCCCCC)C=C(C(C)(C)C)C=C3S5)C(SC6=CC(C(C)(C)C)=CC5=C6OCCCCCCCCCCCC)=C1)(C)C
training_only_within_group_selection,1,train,Group 13/177.log,Group 13,Group 13,177.log,CC(C1=CC2=C(OCCOCCOCCOCCOCCOC3=C(SC4=CC(C(C)(C)C)=CC(S2)=C4OCCCCCCCCCCCC)C=C(C(C)(C)C)C=C3S5)C(SC6=CC(C(C)(C)C)=CC5=C6OCCCCCCCCCCCC)=C1)(C)C
training_only_within_group_selection,1,train,Group 13/178.log,Group 13,Group 13,178.log,CC(C1=CC2=C(OCCOCCOCCOC3=C(SC4=CC(C(C)(C)C)=CC(S2)=C4OC)C=C(C(C)(C)C)C=C3S5)C(SC6=CC(C(C)(C)C)=CC5=C6OC)=C1)(C)C
training_only_within_group_selection,1,train,Group 13/179.log,Group 13,Group 13,179.log,CC(C1=CC2=C(OCCOCCOCCOCCOC3=C(SC4=CC(C(C)(C)C)=CC(S2)=C4OC)C=C(C(C)(C)C)C=C3S5)C(SC6=CC(C(C)(C)C)=CC5=C6OC)=C1)(C)C
training_only_within_group_selection,1,train,Group 14/182.log,Group 14,Group 14,182.log,CC(C)(C1=CC(CC2=C(C(CC(C=C(C=C3C4)C(C)(C)C)=C3OCC#CC(C5=CC=C(C)C=C5)=O)=CC(C(C)(C)C)=C2)OCC#CC(C6=CC=C(C)C=C6)=O)=C(OCC#CC(C7=CC=C(C)C=C7)=O)C(CC8=CC(C(C)(C)C)=CC4=C8OCC#CC(C9=CC=C(C)C=C9)=O)=C1)C
training_only_within_group_selection,1,train,Group 14/185.log,Group 14,Group 14,185.log,CC(C1=CC2=C(OCC#CC(C3=CC=CC=C3)=O)C(CC4=CC(C(C)(C)C)=CC(CC5=CC(C(C)(C)C)=CC(CC6=CC(C(C)(C)C)=CC(C2)=C6OCC#CC(C7=CC=CC=C7)=O)=C5OCC#CC(C8=CC=CC=C8)=O)=C4OCC#CC(C9=CC=CC=C9)=O)=C1)(C)C
training_only_within_group_selection,1,train,Group 14/187.log,Group 14,Group 14,187.log,CC(C)(C)C1=CC(CC2=C3)=C(OCC#CC(C4=CC=CC=C4)=O)C(CC5=CC(C(C)(C)C)=CC(CC6=CC(C(C)(C)C)=CC(CC(C=C3C(C)(C)C)=C2OCC#CC(C7=CC=CC=C7)=O)=C6OCC#CC(C8=CC=CC=C8)=O)=C5OCC#CC(C9=CC=CC=C9)=O)=C1
training_only_within_group_selection,1,train,Group 14/188.log,Group 14,Group 14,188.log,CC(C)(C)C1=CC(CC2=C3)=C(OCC#CC(C4=CC=C(C)C=C4)=O)C(CC5=CC(C(C)(C)C)=CC(CC6=CC(C(C)(C)C)=CC(CC(C=C3C(C)(C)C)=C2OCC#CC(C7=CC=C(C)C=C7)=O)=C6OCC#CC(C8=CC=C(C)C=C8)=O)=C5OCC#CC(C9=CC=C(C)C=C9)=O)=C1
training_only_within_group_selection,1,train,Group 14/189.log,Group 14,Group 14,189.log,CC(C)(C)C1=CC(CC2=C3)=C(OCC#CC(C4=CC=C(Cl)C=C4)=O)C(CC5=CC(C(C)(C)C)=CC(CC6=CC(C(C)(C)C)=CC(CC(C=C3C(C)(C)C)=C2OCC#CC(C7=CC=C(Cl)C=C7)=O)=C6OCC#CC(C8=CC=C(Cl)C=C8)=O)=C5OCC#CC(C9=CC=C(Cl)C=C9)=O)=C1
